URL,mime-type,nato-digital,numero-de-paginas,megabytes
data\outros\223858.pdf,application/pdf,True,3,0.07
data\outros\223859.pdf,application/pdf,True,7,0.09
data\outros\223860.pdf,application/pdf,True,3,0.06
data\outros\223861.pdf,application/pdf,True,4,0.14
data\outros\223862.pdf,application/pdf,True,6,0.14
data\outros\223863.pdf,application/pdf,True,4,0.06
data\outros\223864.pdf,application/pdf,True,6,0.09
data\outros\223865.pdf,application/pdf,True,6,0.08
data\outros\223866.pdf,application/pdf,True,2,0.02
data\outros\223867.pdf,application/pdf,True,2,0.04
data\outros\223868.pdf,application/pdf,True,3,0.05
data\outros\223869.pdf,application/pdf,True,3,0.06
data\outros\223870.pdf,application/pdf,True,3,0.05
data\outros\223871.pdf,application/pdf,True,1,0.02
data\outros\223873.pdf,application/pdf,True,3,0.04
data\outros\223874.pdf,application/pdf,True,2,0.03
data\outros\223875.pdf,application/pdf,True,2,0.04
data\outros\223876.pdf,application/pdf,True,4,0.06
data\outros\223877.pdf,application/pdf,True,1,0.02
data\outros\223878.pdf,application/pdf,True,3,0.03
data\outros\223879.pdf,application/pdf,True,8,0.16
data\outros\223881.pdf,application/pdf,True,9,0.13
data\outros\223882.pdf,application/pdf,True,3,0.05
data\outros\223883.pdf,application/pdf,True,3,0.07
data\outros\223884.pdf,application/pdf,True,5,0.11
data\outros\223885.pdf,application/pdf,True,3,0.04
data\outros\223886.pdf,application/pdf,True,5,0.13
data\outros\223887.pdf,application/pdf,True,6,0.17
data\outros\223888.pdf,application/pdf,True,3,0.1
data\outros\223889.pdf,application/pdf,True,3,0.04
data\outros\223890.pdf,application/pdf,True,6,0.08
data\outros\223891.pdf,application/pdf,True,3,0.04
data\outros\223892.pdf,application/pdf,True,5,0.09
data\outros\223893.pdf,application/pdf,True,3,0.04
data\outros\223894.pdf,application/pdf,True,8,0.13
data\outros\223895.pdf,application/pdf,True,10,0.3
data\outros\223896.pdf,application/pdf,True,3,0.08
data\outros\223897.pdf,application/pdf,True,2,0.05
data\outros\223898.pdf,application/pdf,True,5,0.19
data\outros\223901.pdf,application/pdf,True,4,0.05
data\outros\223902.pdf,application/pdf,True,2,0.05
data\outros\223903.pdf,application/pdf,True,2,0.03
data\outros\223904.pdf,application/pdf,True,2,0.03
data\outros\225920.pdf,application/pdf,True,2,0.05
data\outros\225921.pdf,application/pdf,True,4,0.07
data\outros\225922.pdf,application/pdf,True,2,0.04
data\outros\225923.pdf,application/pdf,True,3,0.05
data\outros\225924.pdf,application/pdf,True,3,0.03
data\outros\225925.pdf,application/pdf,True,5,0.1
data\outros\225926.pdf,application/pdf,True,3,0.04
data\outros\225927.pdf,application/pdf,True,3,0.03
data\outros\225928.pdf,application/pdf,True,3,0.04
data\outros\225930.pdf,application/pdf,True,2,0.03
data\outros\225931.pdf,application/pdf,True,2,0.03
data\outros\225932.pdf,application/pdf,True,3,0.09
data\outros\225933.pdf,application/pdf,True,3,0.06
data\outros\225934.pdf,application/pdf,True,4,0.07
data\outros\225935.pdf,application/pdf,True,8,0.13
data\outros\225936.pdf,application/pdf,True,6,0.13
data\outros\225937.pdf,application/pdf,True,4,0.07
data\outros\225939.pdf,application/pdf,True,2,0.02
data\outros\225940.pdf,application/pdf,True,3,0.05
data\outros\225941.pdf,application/pdf,True,4,0.06
data\outros\225942.pdf,application/pdf,True,6,0.13
data\outros\225943.pdf,application/pdf,True,3,0.04
data\outros\225944.pdf,application/pdf,True,5,0.16
data\outros\225945.pdf,application/pdf,True,2,0.03
data\outros\225946.pdf,application/pdf,True,11,0.18
data\outros\225947.pdf,application/pdf,True,4,0.08
data\outros\225948.pdf,application/pdf,True,3,0.09
data\outros\225949.pdf,application/pdf,True,3,0.06
data\outros\225950.pdf,application/pdf,True,9,0.15
data\outros\225952.pdf,application/pdf,True,5,0.11
data\outros\225953.pdf,application/pdf,True,5,0.06
data\outros\225954.pdf,application/pdf,True,3,0.07
data\outros\225955.pdf,application/pdf,True,3,0.04
data\outros\225956.pdf,application/pdf,True,4,0.07
data\outros\225957.pdf,application/pdf,True,8,0.18
data\outros\225958.pdf,application/pdf,True,3,0.05
data\outros\225959.pdf,application/pdf,True,3,0.06
data\outros\225960.pdf,application/pdf,True,3,0.05
data\outros\225961.pdf,application/pdf,True,6,0.1
data\outros\225962.pdf,application/pdf,True,4,0.07
data\outros\225963.pdf,application/pdf,True,1,0.03
data\outros\225964.pdf,application/pdf,True,3,0.05
data\outros\225965.pdf,application/pdf,True,4,0.07
data\outros\225966.pdf,application/pdf,True,2,0.03
data\outros\225967.pdf,application/pdf,True,4,0.11
data\outros\225968.pdf,application/pdf,True,3,0.05
data\outros\225969.pdf,application/pdf,True,2,0.04
data\outros\225970.pdf,application/pdf,True,4,0.06
data\outros\225971.pdf,application/pdf,True,13,0.32
data\outros\225972.pdf,application/pdf,False,5,0.08
data\outros\225973.pdf,application/pdf,True,9,0.14
data\outros\225974.pdf,application/pdf,True,5,0.08
data\outros\225976.pdf,application/pdf,True,4,0.07
data\outros\225977.pdf,application/pdf,True,3,0.04
data\outros\225978.pdf,application/pdf,True,2,0.05
data\outros\225979.pdf,application/pdf,True,2,0.05
data\outros\23.pdf,application/pdf,True,4,0.07
data\outros\234325.pdf,application/pdf,True,5,0.18
data\outros\234326.pdf,application/pdf,True,4,0.05
data\outros\234327.pdf,application/pdf,True,3,0.06
data\outros\234328.pdf,application/pdf,True,3,0.05
data\outros\234329.pdf,application/pdf,True,4,0.08
data\outros\234330.pdf,application/pdf,True,3,0.04
data\outros\234331.pdf,application/pdf,True,6,0.12
data\outros\234332.pdf,application/pdf,True,2,0.06
data\outros\234333.pdf,application/pdf,True,3,0.04
data\outros\234334.pdf,application/pdf,True,4,0.08
data\outros\234335.pdf,application/pdf,True,11,0.33
data\outros\234336.pdf,application/pdf,True,3,0.08
data\outros\234337.pdf,application/pdf,True,4,0.12
data\outros\234338.pdf,application/pdf,True,2,0.04
data\outros\234339.pdf,application/pdf,True,2,0.05
data\outros\234340.pdf,application/pdf,True,7,0.13
data\outros\234341.pdf,application/pdf,True,2,0.04
data\outros\234342.pdf,application/pdf,True,10,0.32
data\outros\234343.pdf,application/pdf,True,7,0.12
data\outros\234344.pdf,application/pdf,True,7,0.12
data\outros\234345.pdf,application/pdf,True,5,0.07
data\outros\234346.pdf,application/pdf,True,2,0.03
data\outros\234347.pdf,application/pdf,True,4,0.06
data\outros\234348.pdf,application/pdf,True,2,0.04
data\outros\234349.pdf,application/pdf,True,3,0.06
data\outros\234350.pdf,application/pdf,True,3,0.05
data\outros\234351.pdf,application/pdf,True,2,0.03
data\outros\234352.pdf,application/pdf,True,2,0.04
data\outros\234353.pdf,application/pdf,True,2,0.03
data\outros\234354.pdf,application/pdf,True,3,0.04
data\outros\234356.pdf,application/pdf,True,4,0.06
data\outros\234357.pdf,application/pdf,True,4,0.09
data\outros\234358.pdf,application/pdf,True,5,0.16
data\outros\234359.pdf,application/pdf,True,2,0.05
data\outros\234360.pdf,application/pdf,True,2,0.04
data\outros\234361.pdf,application/pdf,True,9,0.26
data\outros\234363.pdf,application/pdf,True,3,0.03
data\outros\234364.pdf,application/pdf,True,3,0.05
data\outros\234365.pdf,application/pdf,True,2,0.04
data\outros\234366.pdf,application/pdf,True,2,0.03
data\outros\234367.pdf,application/pdf,True,2,0.04
data\outros\234368.pdf,application/pdf,True,3,0.06
data\outros\234369.pdf,application/pdf,True,3,0.04
data\outros\234370.pdf,application/pdf,True,3,0.04
data\outros\234372.pdf,application/pdf,True,3,0.1
data\outros\234373.pdf,application/pdf,True,1,0.02
data\outros\234374.pdf,application/pdf,True,2,0.04
data\outros\234375.pdf,application/pdf,True,3,0.04
data\outros\234376.pdf,application/pdf,True,7,0.28
data\outros\234377.pdf,application/pdf,True,5,0.08
data\outros\234378.pdf,application/pdf,True,4,0.08
data\outros\234379.pdf,application/pdf,True,5,0.07
data\outros\234380.pdf,application/pdf,True,2,0.04
data\outros\234381.pdf,application/pdf,True,6,0.12
data\outros\234382.pdf,application/pdf,True,3,0.06
data\outros\234383.pdf,application/pdf,True,5,0.06
data\outros\234384.pdf,application/pdf,True,3,0.1
data\outros\24.pdf,application/pdf,True,7,0.13
data\outros\241945.pdf,application/pdf,True,1,0.02
data\outros\241946.pdf,application/pdf,True,12,0.24
data\outros\241947.pdf,application/pdf,True,3,0.06
data\outros\241948.pdf,application/pdf,True,3,0.06
data\outros\241949.pdf,application/pdf,True,6,0.19
data\outros\241950.pdf,application/pdf,True,3,0.09
data\outros\241951.pdf,application/pdf,True,3,0.05
data\outros\241952.pdf,application/pdf,True,3,0.05
data\outros\241953.pdf,application/pdf,True,3,0.04
data\outros\241954.pdf,application/pdf,True,3,0.06
data\outros\241955.pdf,application/pdf,True,2,0.03
data\outros\241956.pdf,application/pdf,True,3,0.05
data\outros\241957.pdf,application/pdf,True,7,0.11
data\outros\241959.pdf,application/pdf,True,2,0.02
data\outros\241960.pdf,application/pdf,True,2,0.03
data\outros\241961.pdf,application/pdf,True,4,0.07
data\outros\241962.pdf,application/pdf,True,3,0.09
data\outros\241963.pdf,application/pdf,True,2,0.02
data\outros\241964.pdf,application/pdf,True,4,0.06
data\outros\241965.pdf,application/pdf,True,3,0.07
data\outros\241967.pdf,application/pdf,True,3,0.08
data\outros\241968.pdf,application/pdf,True,5,0.09
data\outros\241969.pdf,application/pdf,True,5,0.05
data\outros\241970.pdf,application/pdf,True,5,0.11
data\outros\241971.pdf,application/pdf,True,2,0.05
data\outros\241972.pdf,application/pdf,True,2,0.04
data\outros\241973.pdf,application/pdf,True,2,0.06
data\outros\241974.pdf,application/pdf,True,2,0.04
data\outros\241975.pdf,application/pdf,True,5,0.09
data\outros\241976.pdf,application/pdf,True,3,0.05
data\outros\241977.pdf,application/pdf,True,3,0.06
data\outros\241978.pdf,application/pdf,True,3,0.04
data\outros\241979.pdf,application/pdf,True,2,0.04
data\outros\241980.pdf,application/pdf,True,3,0.05
data\outros\241981.pdf,application/pdf,True,4,0.09
data\outros\241982.pdf,application/pdf,True,4,0.11
data\outros\241983.pdf,application/pdf,True,3,0.11
data\outros\241984.pdf,application/pdf,True,5,0.06
data\outros\241986.pdf,application/pdf,True,2,0.03
data\outros\241987.pdf,application/pdf,True,2,0.05
data\outros\241988.pdf,application/pdf,True,2,0.05
data\outros\241989.pdf,application/pdf,True,3,0.03
data\outros\241990.pdf,application/pdf,True,3,0.06
data\outros\241991.pdf,application/pdf,True,3,0.07
data\outros\241993.pdf,application/pdf,True,3,0.04
data\outros\241994.pdf,application/pdf,True,2,0.04
data\outros\241995.pdf,application/pdf,True,2,0.05
data\outros\241996.pdf,application/pdf,True,3,0.05
data\outros\241997.pdf,application/pdf,True,3,0.06
data\outros\241998.pdf,application/pdf,True,4,0.05
data\outros\241999.pdf,application/pdf,True,4,0.06
data\outros\242001.pdf,application/pdf,True,3,0.04
data\outros\242002.pdf,application/pdf,True,5,0.07
data\outros\242003.pdf,application/pdf,True,4,0.06
data\outros\242004.pdf,application/pdf,True,3,0.05
data\outros\24249.pdf,application/pdf,True,4,0.07
data\outros\24250.pdf,application/pdf,True,6,0.12
data\outros\24251.pdf,application/pdf,True,6,0.12
data\outros\24252.pdf,application/pdf,True,4,0.06
data\outros\24253.pdf,application/pdf,True,6,0.12
data\outros\24254.pdf,application/pdf,True,6,0.12
data\outros\24255.pdf,application/pdf,True,5,0.09
data\outros\24256.pdf,application/pdf,True,4,0.07
data\outros\24257.pdf,application/pdf,True,5,0.09
data\outros\24258.pdf,application/pdf,True,8,0.17
data\outros\24259.pdf,application/pdf,True,9,0.19
data\outros\24260.pdf,application/pdf,True,4,0.07
data\outros\24261.pdf,application/pdf,True,9,0.21
data\outros\24262.pdf,application/pdf,True,7,0.14
data\outros\24263.pdf,application/pdf,True,5,0.09
data\outros\24264.pdf,application/pdf,True,5,0.1
data\outros\24265.pdf,application/pdf,True,6,0.12
data\outros\24266.pdf,application/pdf,True,4,0.07
data\outros\24267.pdf,application/pdf,True,8,0.15
data\outros\24268.pdf,application/pdf,True,5,0.09
data\outros\24269.pdf,application/pdf,True,5,0.11
data\outros\24270.pdf,application/pdf,True,5,0.1
data\outros\24271.pdf,application/pdf,True,4,0.08
data\outros\24272.pdf,application/pdf,True,5,0.09
data\outros\24273.pdf,application/pdf,True,5,0.09
data\outros\24274.pdf,application/pdf,True,4,0.06
data\outros\24275.pdf,application/pdf,True,5,0.09
data\outros\24276.pdf,application/pdf,True,6,0.12
data\outros\24277.pdf,application/pdf,True,4,0.08
data\outros\24278.pdf,application/pdf,True,6,0.12
data\outros\24279.pdf,application/pdf,True,5,0.1
data\outros\24280.pdf,application/pdf,True,5,0.09
data\outros\24281.pdf,application/pdf,True,4,0.07
data\outros\24282.pdf,application/pdf,True,4,0.06
data\outros\24283.pdf,application/pdf,True,5,0.1
data\outros\24284.pdf,application/pdf,True,4,0.07
data\outros\24285.pdf,application/pdf,True,10,0.22
data\outros\24286.pdf,application/pdf,True,6,0.11
data\outros\24287.pdf,application/pdf,True,7,0.17
data\outros\24288.pdf,application/pdf,True,5,0.09
data\outros\24289.pdf,application/pdf,True,7,0.15
data\outros\24290.pdf,application/pdf,True,11,0.2
data\outros\24291.pdf,application/pdf,True,5,0.09
data\outros\24292.pdf,application/pdf,True,7,0.16
data\outros\24293.pdf,application/pdf,True,4,0.08
data\outros\24294.pdf,application/pdf,True,5,0.1
data\outros\24295.pdf,application/pdf,True,5,0.11
data\outros\24296.pdf,application/pdf,True,7,0.14
data\outros\24297.pdf,application/pdf,True,2,0.03
data\outros\24298.pdf,application/pdf,True,6,0.13
data\outros\24299.pdf,application/pdf,True,7,0.14
data\outros\24300.pdf,application/pdf,True,3,0.04
data\outros\24301.pdf,application/pdf,True,7,0.17
data\outros\24302.pdf,application/pdf,True,3,0.05
data\outros\24303.pdf,application/pdf,True,4,0.07
data\outros\24304.pdf,application/pdf,True,6,0.13
data\outros\24305.pdf,application/pdf,True,3,0.06
data\outros\24306.pdf,application/pdf,True,4,0.07
data\outros\24307.pdf,application/pdf,True,4,0.07
data\outros\24308.pdf,application/pdf,True,3,0.05
data\outros\249454.pdf,application/pdf,True,2,0.03
data\outros\249455.pdf,application/pdf,True,12,0.13
data\outros\249456.pdf,application/pdf,True,2,0.03
data\outros\249457.pdf,application/pdf,True,2,0.06
data\outros\249458.pdf,application/pdf,True,4,0.06
data\outros\249459.pdf,application/pdf,True,2,0.03
data\outros\249460.pdf,application/pdf,True,8,0.18
data\outros\249461.pdf,application/pdf,True,23,0.64
data\outros\249462.pdf,application/pdf,True,4,0.06
data\outros\249464.pdf,application/pdf,True,3,0.06
data\outros\249465.pdf,application/pdf,True,3,0.04
data\outros\249466.pdf,application/pdf,True,3,0.07
data\outros\249468.pdf,application/pdf,True,3,0.04
data\outros\249469.pdf,application/pdf,True,4,0.06
data\outros\249470.pdf,application/pdf,True,5,0.06
data\outros\249471.pdf,application/pdf,True,2,0.03
data\outros\249472.pdf,application/pdf,True,2,0.03
data\outros\249473.pdf,application/pdf,True,4,0.07
data\outros\249474.pdf,application/pdf,True,5,0.13
data\outros\249475.pdf,application/pdf,True,3,0.04
data\outros\249476.pdf,application/pdf,True,4,0.05
data\outros\249478.pdf,application/pdf,True,2,0.03
data\outros\249479.pdf,application/pdf,True,6,0.16
data\outros\249481.pdf,application/pdf,True,1,0.02
data\outros\249482.pdf,application/pdf,True,3,0.06
data\outros\249483.pdf,application/pdf,True,3,0.06
data\outros\249484.pdf,application/pdf,True,3,0.09
data\outros\249485.pdf,application/pdf,True,6,0.21
data\outros\249486.pdf,application/pdf,True,6,0.11
data\outros\249487.pdf,application/pdf,True,5,0.16
data\outros\249488.pdf,application/pdf,True,3,0.06
data\outros\249489.pdf,application/pdf,True,2,0.04
data\outros\249490.pdf,application/pdf,True,4,0.08
data\outros\249491.pdf,application/pdf,True,4,0.05
data\outros\249492.pdf,application/pdf,True,8,0.26
data\outros\249493.pdf,application/pdf,True,4,0.05
data\outros\249494.pdf,application/pdf,True,5,0.06
data\outros\249495.pdf,application/pdf,True,6,0.08
data\outros\249496.pdf,application/pdf,True,2,0.07
data\outros\249497.pdf,application/pdf,True,3,0.1
data\outros\249498.pdf,application/pdf,True,3,0.05
data\outros\249499.pdf,application/pdf,True,2,0.02
data\outros\249500.pdf,application/pdf,True,3,0.04
data\outros\249501.pdf,application/pdf,True,3,0.04
data\outros\249502.pdf,application/pdf,True,1,0.02
data\outros\249503.pdf,application/pdf,True,2,0.05
data\outros\249504.pdf,application/pdf,True,1,0.02
data\outros\249505.pdf,application/pdf,True,3,0.06
data\outros\249506.pdf,application/pdf,True,2,0.05
data\outros\249507.pdf,application/pdf,True,3,0.05
data\outros\249508.pdf,application/pdf,True,3,0.05
data\outros\249509.pdf,application/pdf,True,2,0.05
data\outros\249510.pdf,application/pdf,True,3,0.04
data\outros\249511.pdf,application/pdf,True,2,0.02
data\outros\249512.pdf,application/pdf,True,2,0.04
data\outros\249513.pdf,application/pdf,True,2,0.02
data\outros\249514.pdf,application/pdf,True,2,0.03
data\outros\25.pdf,application/pdf,True,4,0.07
data\outros\257144.pdf,application/pdf,True,2,0.02
data\outros\257145.pdf,application/pdf,True,3,0.04
data\outros\257146.pdf,application/pdf,True,2,0.03
data\outros\257147.pdf,application/pdf,True,2,0.03
data\outros\257148.pdf,application/pdf,True,2,0.02
data\outros\257149.pdf,application/pdf,True,3,0.05
data\outros\257150.pdf,application/pdf,True,2,0.03
data\outros\257151.pdf,application/pdf,True,10,0.34
data\outros\257152.pdf,application/pdf,True,7,0.16
data\outros\257153.pdf,application/pdf,True,2,0.03
data\outros\257154.pdf,application/pdf,True,2,0.04
data\outros\257155.pdf,application/pdf,True,2,0.04
data\outros\257156.pdf,application/pdf,True,4,0.13
data\outros\257157.pdf,application/pdf,True,2,0.05
data\outros\257158.pdf,application/pdf,True,8,0.19
data\outros\257160.pdf,application/pdf,True,2,0.04
data\outros\257161.pdf,application/pdf,True,2,0.04
data\outros\257162.pdf,application/pdf,True,3,0.06
