Year,Track,Artist,Album,Duration (s),Genres,Track ID,Release Date,Popularity
2014,Last Friday Night (T.G.I.F.),Katy Perry,Teenage Dream,230,pop,1htQDV8JxSuXG2QsNj5ttr,2010-01-01,79
2014,The Lazy Song,Bruno Mars,Doo-Wops & Hooligans,189,Unknown,386RUes7n1uM1yfzgeUuwp,2010-05-11,81
2014,Vivir Mi Vida,Marc Anthony,3.0,252,"salsa, salsa romantica, merengue, bachata, latin",3QHMxEOAGD51PDlbFPHLyJ,2013-07-23,78
2014,Am I Wrong,Nico & Vinz,Black Star Elephant,245,Unknown,1fidCEsYlaVE3pHwKCvpFZ,2014,79
2014,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,220,Unknown,47Slg6LuqLaX0VodpSCvPt,2010-05-11,84
2014,Hideaway,Kiesza,Sound Of A Woman,251,Unknown,51tUT1gHE30GQPhn1agudM,2014-10-17,68
2014,Play Hard (feat. Ne-Yo & Akon),"David Guetta, Ne-Yo, Akon",Nothing but the Beat (Ultimate Edition),201,"edm, dance",5YPMEOJ58kfl56VHxTgwx3,2012-12-07,78
2014,Hey Brother,Avicii,True,255,edm,4lhqb6JvbHId48OUJGwymk,2013-01-01,82
2014,Shot Me Down (feat. Skylar Grey) - Radio Edit,"David Guetta, Skylar Grey",Listen,191,"edm, dance",6qVXkG01rBYGfxIndGOQ3z,2014-11-10,61
2014,Diamonds,Rihanna,Unapologetic (Deluxe),225,Unknown,6O20JhBJPePEkBdrB5sqRx,2012-12-11,77
2014,Take Me To Church,Hozier,Hozier,241,Unknown,3dYD57lRAUcMHufyqn9GcI,2014-09-19,85
2014,Stay High - Habits Remix,"Tove Lo, Hippie Sabotage",Queen Of The Clouds,258,Unknown,5JCi3pyggvk4B0yd0BK3ow,2014-09-24,68
2014,Limbo,Daddy Yankee,Prestige,224,"reggaeton, latin",3pDhN3qB33AOPhQEkUCaWt,2012-01-01,78
2014,Rolling in the Deep,Adele,21,228,soft pop,1c8gk2PeTE04A1pIDH9YMk,2011-01-24,80
2014,Unconditionally,Katy Perry,PRISM,228,pop,009ImBOrIUlWgla8U05RAC,2013-01-01,79
2014,Somebody That I Used To Know,"Gotye, Kimbra",Making Mirrors,244,Unknown,1qDrWA6lyx8cLECdZE7TV7,2011-01-01,83
2014,You & I,One Direction,Midnight Memories (Deluxe),237,Unknown,2afCBiru10AFckfOa49wIa,2013-11-25,81
2014,Danza Kuduro,"Don Omar, Lucenzo",Meet The Orphans,198,"reggaeton, urbano latino",2a1o6ZejUi8U3wzzOtCOYw,2010-01-01,84
2014,Papaoutai,Stromae,racine carrée,232,french pop,34dx8DACTJsc3rsJdaEIQw,2013-01-01,75
2014,What Makes You Beautiful,One Direction,Up All Night,199,Unknown,4cluDES4hQEUhmXj6TXkSo,2012-05-25,86
2014,Confident,"Justin Bieber, Chance the Rapper",Journals,248,Unknown,3JsydWaf2Ev4ehaLUjj3SY,2014-05-13,85
2014,Pompeii,Bastille,Bad Blood,214,Unknown,6fNhZRFEkBfgW39W3wKARJ,2013-01-01,78
2014,Best Song Ever,One Direction,Midnight Memories (Deluxe),200,Unknown,5T7ZFtCcOgkpjxcuaeZbw0,2013-11-25,78
2014,Boom Clap,Charli xcx,SUCKER,169,"hyperpop, art pop",094RugjgLW6CdPLOJctBZ3,2015-02-09,64
2014,Addicted To You,Avicii,True,148,edm,4eDYMhIin1pSLIG96f1aD0,2013-01-01,76
2014,Stay,"Rihanna, Mikky Ekko",Unapologetic (Deluxe),240,Unknown,4zzzZ1UNfr75ASG1lUE9L1,2012-12-10,71
2014,Travesuras,Nicky Jam,Travesuras,195,"reggaeton, latin",7AJ4RXkc0JWZqeQqzymSjv,2014-01-27,69
2015,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),281,soft pop,34gCuhDGsG4bRPIf9bb02f,2014-06-21,85
2015,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",See You Again (feat. Charlie Puth),229,rap,2JzZzZUQj3Qff7wapcbKjc,2015,83
2015,Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",Uptown Special,269,Unknown,32OlwWuMpZ6b0aN2RZOeMS,2015-01-12,88
2015,Blank Space,Taylor Swift,1989 (Deluxe),231,Unknown,1u8c2t2Cy7UBoG4ArRcF5g,2014-01-01,83
2015,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",Peace Is the Mission,176,moombahton,2e7s0oEzUoJtDSPtYJuVvD,2015-06-01,77
2015,Sugar,Maroon 5,V,235,pop,2iuZJX9X9P0GKaE93xcPjk,2014-09-02,82
2015,Love Me Like You Do,Ellie Goulding,Fifty Shades Freed (Original Motion Picture Soundtrack),253,Unknown,0Cy7wt6IlRfBPHXXjmZbcP,2018-02-09,80
2015,Hello,Adele,25,295,soft pop,62PaSfnXSMyLshYJrlTuL3,2015-11-20,74
2015,Shake It Off,Taylor Swift,1989 (Deluxe),219,Unknown,0cqRj7pUJDkTCEsJkx8snD,2014-01-01,81
2015,All About That Bass,Meghan Trainor,Title (Deluxe),187,Unknown,5jE48hhRu8E6zBDPRSkEq7,2015-01-12,73
2015,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),"Taylor Swift, Kendrick Lamar",1989 (Taylor's Version) [Deluxe],199,Unknown,6qAcApH8obo8eqatCKUHd9,2023-10-27,74
2015,Chandelier,Sia,1000 Forms Of Fear,216,Unknown,4VrWlk8IQxevMvERoX08iC,2014-07-04,83
2015,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona",SEX AND LOVE,242,"latin pop, latin",3LbzMtkyPGcHc6IzyKclFO,2014-01-01,64
2015,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj",Listen,192,"edm, dance",285HeuLxsngjFn4GGegGNm,2014-11-10,75
2015,What Do You Mean?,Justin Bieber,Purpose (Deluxe),205,Unknown,4B0JvthVoAAuygILe3n4Bs,2015-11-13,84
2015,Watch Me (Whip / Nae Nae),Silentó,Watch Me (Whip / Nae Nae),185,Unknown,5RIVoVdkDLEygELLCniZFr,2015-05-04,67
2015,Worth It (feat. Kid Ink),"Fifth Harmony, Kid Ink",Reflection (Deluxe),224,pop,41Fflg7qHiVOD6dEPvsCzO,2015-01-30,79
2015,Ay Vamos,J Balvin,La Familia B Sides,226,"reggaeton, latin",6Ges5C2IE738iJh4HyQizQ,2014-09-12,77
2015,The Hills,The Weeknd,Beauty Behind The Madness,242,Unknown,7fBv7CLKzipRk6EC6TWHOB,2015-08-28,87
2015,Counting Stars,OneRepublic,Native,257,soft pop,2tpWsVSb9UEmDRxAl1zhX1,2013-01-01,88
2015,Sorry,Justin Bieber,Purpose (Deluxe),200,Unknown,09CtPGIpYB4BrO8qb1RGsF,2015-11-13,86
2015,Dark Horse,"Katy Perry, Juicy J",PRISM,215,pop,4jbmgIyjGoXjY01XxatOx6,2013-01-01,82
2015,Roar,Katy Perry,PRISM,223,pop,27tNWlhdAryQY04Gb2ZhUI,2013-01-01,81
2015,Rude,MAGIC!,Don't Kill the Magic,224,Unknown,6RtPijgfPKROxEzTHNRiDp,2014-06-25,85
2015,I'm Not The Only One,Sam Smith,In The Lonely Hour,239,soft pop,7795WJLVKJoAyVoOtCWqXN,2014-05-26,84
2015,Where Are Ü Now (with Justin Bieber),"Jack Ü, Skrillex, Diplo, Justin Bieber",Skrillex and Diplo present Jack Ü,250,Unknown,66hayvUbTotekKU3H4ta1f,2015-02-24,77
2015,All of Me,John Legend,Love In The Future (Expanded Edition),269,"soft pop, neo soul",3U4isOIWM3VvDubwSI3y7a,2013-08-30,88
2015,I'm an Albatraoz,"AronChupa, Little Sis Nora",I'm an Albatraoz,166,electro swing,5MhsZlmKJG6X5kTHkdwC4B,2014-08-08,73
2015,Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",Sweet Talker (Deluxe Version),199,Unknown,0puf9yIluy9W0vpMEUoAnN,2014-10-10,81
2015,El Perdón (with Enrique Iglesias),"Nicky Jam, Enrique Iglesias",Fénix,205,"reggaeton, latin",7qCAVkHWZkF44OzOUKf8Cr,2017-01-20,77
2015,Let Her Go,Passenger,All the Little Lights (Deluxe),252,folk pop,2pUpNOgJBIBCcjyQZQ00qU,2013-11-29,79
2015,Style,Taylor Swift,1989 (Deluxe),231,Unknown,0ug5NqcwcFR2xrfTkc7k8e,2014-01-01,79
2015,"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,232,Unknown,60nZcImufyMA1MKQY3dcCH,2014-03-03,84
2015,Problem,"Ariana Grande, Iggy Azalea",My Everything (Deluxe),193,pop,7vS3Y0IKjde7Xg85LWIEdP,2014-08-22,79
2015,Trap Queen,Fetty Wap,Fetty Wap (Deluxe),222,Unknown,2d8JP84HNLKhmd6IYOoupQ,2015-09-25,83
2015,Stay With Me,Sam Smith,In The Lonely Hour,172,soft pop,5Nm9ERjJZ5oyfXZTECKmRt,2014-05-26,83
2015,Ginza,J Balvin,Energía,171,"reggaeton, latin",27OnRI6jSkxN9EAqZEVHjv,2016-06-24,54
2015,Cheerleader (Felix Jaehn Remix) - Radio Edit,"OMI, Felix Jaehn",Me 4 U,180,Unknown,7vFoFDWqTX0mHzLfrF1Cfy,2015-10-16,83
2015,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,213,Unknown,22VdIZQfgXJea34mQxlt81,2015-08-28,83
2015,Summer,Calvin Harris,Motion,222,edm,6YUTL4dYpB9xZO5qExPf05,2014-10-31,87
2015,Propuesta Indecente,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",235,"bachata, bachata pop, latin",5PycBIeabfvX3n9ILG7Vrv,2014-02-25,82
2015,Post to Be (feat. Chris Brown & Jhene Aiko),"Omarion, Chris Brown, Jhené Aiko",Sex Playlist,226,r&b,0fgZUSa7D7aVvv3GfO0A1n,2014-12-02,74
2015,How Deep Is Your Love,"Calvin Harris, Disciples",How Deep Is Your Love,212,edm,22mek4IiqubGD9ctzxc69s,2015-07-17,78
2015,FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",FourFiveSeconds,188,Unknown,78TTtXnFQPzwqlbtbwqN0y,2015-01-24,79
2015,Break Free,"Ariana Grande, Zedd",My Everything (Deluxe),214,pop,12KUFSHFgT0XCoiSlvdQi4,2014-08-22,81
2015,Wildest Dreams,Taylor Swift,1989,220,Unknown,3fVnlF4pGqWI9flVENcT28,2014-01-01,76
2015,6 AM,"J Balvin, Farruko",La Familia,243,"reggaeton, latin",7mPwkbaoiQ5bf8FPbRJzUr,2013-07-15,73
2015,Hotline Bling,Drake,Views,267,"rap, hip hop",0wwPcA6wtMf6HUMpIRdeP7,2016-05-06,80
2015,Wake Me Up,Avicii,True,247,edm,0nrRP2bk19rLc0orkWPQk2,2013-01-01,88
2015,Burn,Ellie Goulding,Halcyon Nights,231,Unknown,5lF0pHbsJ0QqyIrLweHJPW,2012-10-12,78
2015,Gangnam Style (강남스타일),PSY,Gangnam Style (강남스타일),219,k-pop,03UrZgTINDqvnUMbbIMhql,2012-01-01,77
2015,Animals,Martin Garrix,Animals,304,"edm, electronica, progressive house",0A9mHc7oYUoCECqByV8cQR,2013-06-17,72
2015,Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),192,Unknown,2K87XMYnUMqLcX3zvtAF4G,2015-11-13,81
2015,Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",Motion,227,edm,7MmG8p0F9N3C4AXdK6o6Eb,2014-10-31,87
2015,Love Me Harder,"Ariana Grande, The Weeknd",My Everything (Deluxe),236,pop,5J4ZkQpzMUFojo1CtAZYpn,2014-08-22,83
2015,Lips Are Movin,Meghan Trainor,Title (Deluxe),182,Unknown,6gj08XDlv9Duc2fPOxUmVD,2015-01-12,70
2015,Focus,Ariana Grande,Focus,211,pop,1cdzfFjEbUbgTm5nv3FgXR,2015-10-30,67
2015,Fanatica Sensual,Plan B,Love and Sex,240,reggaeton,1DrDfpOx4P4LMxFhtOmeyD,2014-09-09,72
2015,Mi Vecinita,Plan B,Love and Sex,182,reggaeton,4Yu2UoU9qNlYL9GeIH65P5,2014-09-09,68
2015,Wiggle (feat. Snoop Dogg),"Jason Derulo, Snoop Dogg",Tattoos (Deluxe Edition),193,Unknown,4B4zDmbHdkXZ1wUJv1yKFy,2013-09-10,66
2015,Timber,"Pitbull, Kesha",Global Warming: Meltdown (Deluxe Version),204,Unknown,3cHyrEgdyYRjgJKSOiOtcS,2012,87
2015,Fancy,"Iggy Azalea, Charli xcx",The New Classic (Deluxe Version),199,Unknown,3W3KtDwAIg3mAruSpnfG3Q,2014-01-01,71
2015,Want to Want Me,Jason Derulo,Everything Is 4,207,Unknown,7oGZAicScQt96OAW4AruYy,2015-05-29,77
2015,Me Voy Enamorando - Remix,"Chino & Nacho, Farruko, Arbise González",Radio Universo,215,"merengue, reggaeton, latin",0SUukeNYkHMk8bxwgGQKJa,2015-05-05,66
2015,Bad (feat. Vassy) - Radio Edit,"David Guetta, Showtek, VASSY",Listen,170,"edm, dance",6eIacmhkE82vZlMDnGS7aP,2014-11-10,70
2015,The Heart Wants What It Wants,Selena Gomez,The Heart Wants What It Wants,227,pop,6wJwkMo278iWVlWl1XQ4WA,2014-01-01,75
2015,Lamaallem,Saad Lamjarred,Lamaallem,237,"moroccan pop, khaleeji, raï, mahraganat, egyptian pop",6Tr7kvkbSd4ZKNTn6oynr7,2015-05-02,60
2015,No Type,Rae Sremmurd,SremmLife,200,Unknown,4scpF6J5uMBvoh6sFB7EL1,2015-01-06,72
2015,Travesuras,Nicky Jam,Travesuras,195,"reggaeton, latin",7AJ4RXkc0JWZqeQqzymSjv,2014-01-27,69
2015,Locked Away (feat. Adam Levine),"R. City, Adam Levine",What Dreams Are Made Of,227,Unknown,7x5xYW5W42OGPAdHUyyguy,2015-10-09,83
2015,Good For You,"Selena Gomez, A$AP Rocky",Revival (Deluxe),221,pop,5xdVqHtFS0eLuNp4Z8Wbpa,2015-10-09,80
2015,Stay High - Habits Remix,"Tove Lo, Hippie Sabotage",Queen Of The Clouds,258,Unknown,5JCi3pyggvk4B0yd0BK3ow,2014-09-24,68
2015,Nota de Amor (feat. Daddy Yankee),"Wisin, Carlos Vives, Daddy Yankee",Los Vaqueros: La Trilogía,232,"reggaeton, latin",4YW2Fr25fHwUt6qgvM1iE1,2015-09-04,67
2015,The Lazy Song,Bruno Mars,Doo-Wops & Hooligans,189,Unknown,386RUes7n1uM1yfzgeUuwp,2010-05-11,81
2015,Adrenalina (feat. Jennifer Lopez & Ricky Martin),"Wisin, Jennifer Lopez, Ricky Martin",El Regreso del Sobreviviente (Deluxe Edition),235,"reggaeton, latin",2eqDUxbd0JPEhNrJdPlHLs,2014-03-18,66
2015,Loyal (feat. Lil Wayne & Tyga),"Chris Brown, Lil Wayne, Tyga",X (Expanded Edition),264,r&b,5BrTUo0xP1wKXLJWUaGFtk,2014-09-16,79
2015,This Is How We Do,Katy Perry,PRISM,204,pop,7GCElX2eJA5t0AFWw3WzKn,2013-01-01,63
2015,Rolling in the Deep,Adele,21,228,soft pop,1c8gk2PeTE04A1pIDH9YMk,2011-01-24,80
2015,Darte un Beso,Prince Royce,Soy el Mismo,206,"bachata, latin, bachata pop",6cJLfIqwh0tCKRjYM3WpZ5,2013-10-08,75
2015,Yo También (feat. Marc Anthony),"Romeo Santos, Marc Anthony","Fórmula, Vol. 2 (Deluxe Edition)",306,"bachata, bachata pop, latin",5A9AILetvfQg3LHyX5X0pV,2014-02-25,70
2015,7/11,Beyoncé,BEYONCÉ [Platinum Edition],213,Unknown,02M6vucOvmRfMxTXDUwRXu,2014-11-24,72
2015,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",Sorry For Party Rocking,262,Unknown,7mitXLIMCflkhZiD34uEQI,2011-01-01,76
2015,Love The Way You Lie,"Eminem, Rihanna",Recovery,263,"rap, hip hop",15JINEqzVMv3SvJTAXAKED,2010-06-18,86
2015,Prayer in C - Robin Schulz Remix,"Lilly Wood and The Prick, Robin Schulz",Prayer in C,322,french indie pop,3k9FFXVPn3ua8dlpkxlCvZ,2014-05-16,47
2015,Sígueme Y Te Sigo,Daddy Yankee,Sígueme Y Te Sigo,209,"reggaeton, latin",7F7kL3i6SDEIbDcoJZGiig,2015-03-12,69
2015,#SELFIE,The Chainsmokers,#SELFIE,183,Unknown,1HOlb9rdNOmy9b1Fakicjo,2014-01-01,65
2015,Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz",The Heist,235,Unknown,6CjtS2JZH9RkDz5UVInsa9,2012-10-09,80
2015,Marvin Gaye (feat. Meghan Trainor),"Charlie Puth, Meghan Trainor",Some Type of Love,190,"soft pop, pop",6ukMqDxnOPOgoHdak7Kyp3,2015-05-01,67
2015,Dear Future Husband,Meghan Trainor,Title (Deluxe),184,Unknown,3cU2wBxuV6nFiuf6PJZNlC,2015-01-12,76
2015,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",Listen Up! The Official 2010 FIFA World Cup Album,202,latin pop,6bNB5gxFX6Q87DbQWb8OWZ,2010-05-28,69
2015,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,"Flashlight (From ""Pitch Perfect 2"" Soundtrack)",208,Unknown,4rkUEE5iTzG0szS8k8QzqR,2015-04-14,71
2015,Como Yo Le Doy - Spanglish Version,"Pitbull, Don Miguelo",Dale,262,Unknown,5PnEBmCk56RQphcMe7EqhG,2015-07-17,66
2016,Someone Like You,Adele,21,285,soft pop,1zwMYTA5nlNjZxYrvBB2pV,2011-01-24,80
2016,Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",7/27 (Deluxe),214,pop,4tCtwWceOPWzenK2HAIJSb,2016-05-27,79
2016,This Is What You Came For,"Calvin Harris, Rihanna",This Is What You Came For,222,edm,0azC730Exh71aQlOt9Zj3y,2016-04-29,80
2016,See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",See You Again (feat. Charlie Puth),229,rap,2JzZzZUQj3Qff7wapcbKjc,2015,83
2016,Hello,Adele,25,295,soft pop,62PaSfnXSMyLshYJrlTuL3,2015-11-20,74
2016,Hasta el Amanecer,Nicky Jam,Fénix,198,"reggaeton, latin",5Fim1gaXBgsiFfsQAfQSDS,2017-01-20,77
2016,What Do You Mean?,Justin Bieber,Purpose (Deluxe),205,Unknown,4B0JvthVoAAuygILe3n4Bs,2015-11-13,84
2016,Faded,Alan Walker,Different World,212,Unknown,698ItKASDavgwZ3WjaWjtz,2018-12-14,82
2016,Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",Peace Is the Mission,176,moombahton,2e7s0oEzUoJtDSPtYJuVvD,2015-06-01,77
2016,Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",Uptown Special,269,Unknown,32OlwWuMpZ6b0aN2RZOeMS,2015-01-12,88
2016,Work,"Rihanna, Drake",ANTI (Deluxe),219,Unknown,72TFWvU3wUYdUuxejTTIzt,2016-01-28,79
2016,Hotline Bling,Drake,Views,267,"rap, hip hop",0wwPcA6wtMf6HUMpIRdeP7,2016-05-06,80
2016,Stressed Out,Twenty One Pilots,Blurryface,202,Unknown,3CRDbSIZ4r5MsZ0YwxuEkn,2015-05-15,86
2016,Picky,Joey Montana,Picky Back To The Roots,182,reggaeton,4tPL9PeVZY4c0jUPtSD5nx,2016-09-09,67
2016,I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb","At Night, Alone.",197,Unknown,0vbtURX4qv1l7besfwmnD8,2016-05-06,83
2016,Andas En Mi Cabeza,"Chino & Nacho, Daddy Yankee",Andas En Mi Cabeza,247,"merengue, reggaeton, latin",23WI5V2eD4EyGKxSl7Pyeq,2016-02-19,76
2016,Worth It (feat. Kid Ink),"Fifth Harmony, Kid Ink",Reflection (Deluxe),224,pop,41Fflg7qHiVOD6dEPvsCzO,2015-01-30,79
2016,Sugar,Maroon 5,V,235,pop,2iuZJX9X9P0GKaE93xcPjk,2014-09-02,82
2016,Shaky Shaky,Daddy Yankee,Shaky Shaky,234,"reggaeton, latin",7gcMKL3lnDxsp4bIXyv6Zk,2016-04-08,66
2016,PILLOWTALK,ZAYN,Mind Of Mine (Deluxe Edition),202,Unknown,0PDUDa38GO8lMxLCRc4lL1,2016-03-25,82
2016,Hymn for the Weekend,Coldplay,A Head Full of Dreams,258,Unknown,3RiPr603aXAoi4GHyXx0uy,2015-12-04,86
2016,Watch Me (Whip / Nae Nae),Silentó,Watch Me (Whip / Nae Nae),185,Unknown,5RIVoVdkDLEygELLCniZFr,2015-05-04,67
2016,Side To Side,"Ariana Grande, Nicki Minaj",Dangerous Woman,226,pop,44ONERBHALxftQNWq6dmyd,2016-04-01,80
2016,La Bicicleta,"Carlos Vives, Shakira",VIVES,229,"colombian pop, vallenato, latin, latin pop",0Gx4VrHzS7pZOEAGrmXXBH,2017-11-10,77
2016,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona",SEX AND LOVE,242,"latin pop, latin",3LbzMtkyPGcHc6IzyKclFO,2014-01-01,64
2016,How Deep Is Your Love,"Calvin Harris, Disciples",How Deep Is Your Love,212,edm,22mek4IiqubGD9ctzxc69s,2015-07-17,78
2016,Shake It Off,Taylor Swift,1989 (Deluxe),219,Unknown,0cqRj7pUJDkTCEsJkx8snD,2014-01-01,81
2016,Cold Water (feat. Justin Bieber & MØ),"Major Lazer, Justin Bieber, MØ",Cold Water (feat. Justin Bieber & MØ),185,moombahton,6Bjtr3tPdto5nyuLYf61sN,2016-07-22,76
2016,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",Nine Track Mind,217,"soft pop, pop",06KyNuuMOX1ROXRhj787tj,2016-01-29,80
2016,Stitches,Shawn Mendes,Handwritten,206,pop,5jsw9uXEGuKyJzs0boZ1bT,2015-04-14,85
2016,Treat You Better,Shawn Mendes,Illuminate,187,pop,3QGsuHI8jO1Rx4JWLUh9jd,2017-04-20,86
2016,Heathens,Twenty One Pilots,Heathens,195,Unknown,6i0V12jOa3mr6uu4WYhUBr,2016-06-16,83
2016,El Perdedor,Maluma,"Pretty Boy, Dirty Boy",206,"reggaeton, latin, urbano latino",1iEwyiSLAunPR6uouANE0O,2015-10-30,83
2016,Don't Let Me Down,"The Chainsmokers, Daya",Don't Let Me Down,208,Unknown,1i1fxkWeaMmKEB4T7zqbzK,2016-02-05,83
2016,Blank Space,Taylor Swift,1989 (Deluxe),231,Unknown,1u8c2t2Cy7UBoG4ArRcF5g,2014-01-01,83
2016,Thinking out Loud,Ed Sheeran,x (Deluxe Edition),281,soft pop,34gCuhDGsG4bRPIf9bb02f,2014-06-21,85
2016,DUELE EL CORAZON (feat. Wisin),"Enrique Iglesias, Wisin",DUELE EL CORAZON (feat. Wisin),199,"latin pop, latin",6YZdkObH88npeKrrkb8Ggf,2016-04-18,70
2016,Roar,Katy Perry,PRISM,223,pop,27tNWlhdAryQY04Gb2ZhUI,2013-01-01,81
2016,Counting Stars,OneRepublic,Native,257,soft pop,2tpWsVSb9UEmDRxAl1zhX1,2013-01-01,88
2016,All About That Bass,Meghan Trainor,Title (Deluxe),187,Unknown,5jE48hhRu8E6zBDPRSkEq7,2015-01-12,73
2016,The Hills,The Weeknd,Beauty Behind The Madness,242,Unknown,7fBv7CLKzipRk6EC6TWHOB,2015-08-28,87
2016,Borro Cassette,Maluma,"Pretty Boy, Dirty Boy",207,"reggaeton, latin, urbano latino",6DUdDIRgLqCGq1DwkNWQTN,2015-10-30,84
2016,7 Years,Lukas Graham,Lukas Graham,237,Unknown,5kqIPrATaCc2LqxVWzQGbk,2016-04-01,83
2016,La Gozadera (feat. Marc Anthony),"Gente De Zona, Marc Anthony",Visualízate,203,"latin, latin dance",0OMRAvrtLWE2TvcXorRiB9,2016-04-22,76
2016,Love Me Like You Do,Ellie Goulding,Fifty Shades Freed (Original Motion Picture Soundtrack),253,Unknown,0Cy7wt6IlRfBPHXXjmZbcP,2018-02-09,80
2016,Starboy,"The Weeknd, Daft Punk",Starboy,230,Unknown,7MXVkk9YMctZqd1Srtv4MB,2016-11-25,90
2016,La Mordidita (feat. Yotuel),"Ricky Martin, Yotuel",A Quien Quiera Escuchar (Deluxe Edition),211,"latin pop, latin",00i0O74dXdaKKdCrqHnfXm,2015-02-10,70
2016,Por Fin Te Encontré,"Cali Y El Dandee, Juan Magán, Sebastian Yatra",Por Fin Te Encontré,250,"colombian pop, reggaeton",2DAULesb1U4Qz4FSTZpEUJ,2015-09-24,74
2016,Adventure of a Lifetime,Coldplay,A Head Full of Dreams,263,Unknown,69uxyAqqPIsUyTO8txoP2M,2015-12-04,86
2016,Chandelier,Sia,1000 Forms Of Fear,216,Unknown,4VrWlk8IQxevMvERoX08iC,2014-07-04,83
2016,Where Are Ü Now (with Justin Bieber),"Jack Ü, Skrillex, Diplo, Justin Bieber",Skrillex and Diplo present Jack Ü,250,Unknown,66hayvUbTotekKU3H4ta1f,2015-02-24,77
2016,Dark Horse,"Katy Perry, Juicy J",PRISM,215,pop,4jbmgIyjGoXjY01XxatOx6,2013-01-01,82
2016,Bobo,J Balvin,Energía,209,"reggaeton, latin",2s19avn4EIvKsXFY6tnVgD,2016-06-24,34
2016,Let Her Go,Passenger,All the Little Lights (Deluxe),252,folk pop,2pUpNOgJBIBCcjyQZQ00qU,2013-11-29,79
2016,Ay Vamos,J Balvin,La Familia B Sides,226,"reggaeton, latin",6Ges5C2IE738iJh4HyQizQ,2014-09-12,77
2016,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj",Listen,192,"edm, dance",285HeuLxsngjFn4GGegGNm,2014-11-10,75
2016,NO,Meghan Trainor,Thank You (Deluxe Version),213,Unknown,0l0CvurVUrr2w3Jj1hOVFc,2017-05-12,75
2016,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,213,Unknown,22VdIZQfgXJea34mQxlt81,2015-08-28,83
2016,Lush Life,Zara Larsson,So Good,201,Unknown,1rIKgCH4H52lrvDcz50hS8,2017-03-17,83
2016,Ain't Your Mama,Jennifer Lopez,Ain't Your Mama,218,Unknown,2hgzdQdnfWwtdpZbhZlV72,2016-04-07,70
2016,Focus,Ariana Grande,Focus,211,pop,1cdzfFjEbUbgTm5nv3FgXR,2015-10-30,67
2016,Into You,Ariana Grande,Dangerous Woman,244,pop,76FZM38RC8XaAjJ77CVTNe,2016-04-01,83
2016,Wake Me Up,Avicii,True,247,edm,0nrRP2bk19rLc0orkWPQk2,2013-01-01,88
2016,Rude,MAGIC!,Don't Kill the Magic,224,Unknown,6RtPijgfPKROxEzTHNRiDp,2014-06-25,85
2016,El Perdón (with Enrique Iglesias),"Nicky Jam, Enrique Iglesias",Fénix,205,"reggaeton, latin",7qCAVkHWZkF44OzOUKf8Cr,2017-01-20,77
2016,Summer,Calvin Harris,Motion,222,edm,6YUTL4dYpB9xZO5qExPf05,2014-10-31,87
2016,Cheerleader (Felix Jaehn Remix) - Radio Edit,"OMI, Felix Jaehn",Me 4 U,180,Unknown,7vFoFDWqTX0mHzLfrF1Cfy,2015-10-16,83
2016,Chillax (feat. Ky-Mani Marley),"Farruko, Ky-Mani Marley",Visionary,197,"reggaeton, trap latino, latin",1lxswgIpzV6HhENRvkflES,2015-10-23,70
2016,La Ocasión,"DJ Luian, Mambo Kingz, De La Ghetto, Arcángel, Ozuna, Anuel AA",La Ocasión,336,"reggaeton, trap latino",20pJKlNIU3J1CrvhBr1kQ8,2018-03-16,75
